tool,refName,refLen,pufferfishK,lisaK,lisaLeafNodes,queryLen,threads,queryTime(ms),size(MB),NUM_IPBWT_BYTES,ipbwtSize(MB),rmiParamSize(MB),trainingDataSize(MB)
LISA,Caulobacter,4042929,,16,4096,96,1,10.539,38.88450050354004,10,38.55637550354004,0.328125,35.0
LISA,Caulobacter,4042929,,16,4096,96,2,10.384,38.88450050354004,10,38.55637550354004,0.328125,35.0
LISA,Caulobacter,4042929,,16,4096,96,4,19.198,38.88450050354004,10,38.55637550354004,0.328125,35.0
LISA,Caulobacter,4042929,,16,4096,96,8,81.982,38.88450050354004,10,38.55637550354004,0.328125,35.0
LISA,Caulobacter,4042929,,16,4096,96,16,202.118,38.88450050354004,10,38.55637550354004,0.328125,35.0
LISA,Caulobacter,4042929,,16,4096,128,1,13.336,38.88450050354004,10,38.55637550354004,0.328125,35.0
LISA,Caulobacter,4042929,,16,4096,128,2,13.55,38.88450050354004,10,38.55637550354004,0.328125,35.0
LISA,Caulobacter,4042929,,16,4096,128,4,33.726,38.88450050354004,10,38.55637550354004,0.328125,35.0
LISA,Caulobacter,4042929,,16,4096,128,8,111.537,38.88450050354004,10,38.55637550354004,0.328125,35.0
LISA,Caulobacter,4042929,,16,4096,128,16,240.599,38.88450050354004,10,38.55637550354004,0.328125,35.0
LISA,Caulobacter,4042929,,16,16384,32,1,2.9290000000000003,39.21262550354004,10,38.55637550354004,0.65625,35.0
LISA,Caulobacter,4042929,,16,16384,32,2,2.9650000000000003,39.21262550354004,10,38.55637550354004,0.65625,35.0
LISA,Caulobacter,4042929,,16,16384,32,4,3.254,39.21262550354004,10,38.55637550354004,0.65625,35.0
LISA,Caulobacter,4042929,,16,16384,32,8,22.732,39.21262550354004,10,38.55637550354004,0.65625,35.0
LISA,Caulobacter,4042929,,16,16384,32,16,54.796,39.21262550354004,10,38.55637550354004,0.65625,35.0
LISA,Caulobacter,4042929,,16,16384,64,1,5.839,39.21262550354004,10,38.55637550354004,0.65625,35.0
LISA,Caulobacter,4042929,,16,16384,64,2,6.021999999999999,39.21262550354004,10,38.55637550354004,0.65625,35.0
LISA,Caulobacter,4042929,,16,16384,64,4,6.141,39.21262550354004,10,38.55637550354004,0.65625,35.0
LISA,Caulobacter,4042929,,16,16384,64,8,48.449,39.21262550354004,10,38.55637550354004,0.65625,35.0
LISA,Caulobacter,4042929,,16,16384,64,16,106.848,39.21262550354004,10,38.55637550354004,0.65625,35.0
LISA,Caulobacter,4042929,,16,16384,96,1,9.155,39.21262550354004,10,38.55637550354004,0.65625,35.0
LISA,Caulobacter,4042929,,16,16384,96,2,8.848,39.21262550354004,10,38.55637550354004,0.65625,35.0
LISA,Caulobacter,4042929,,16,16384,96,4,15.379,39.21262550354004,10,38.55637550354004,0.65625,35.0
LISA,Caulobacter,4042929,,16,16384,96,8,72.375,39.21262550354004,10,38.55637550354004,0.65625,35.0
LISA,Caulobacter,4042929,,16,16384,96,16,177.725,39.21262550354004,10,38.55637550354004,0.65625,35.0
LISA,Caulobacter,4042929,,16,16384,128,1,11.889,39.21262550354004,10,38.55637550354004,0.65625,35.0
LISA,Caulobacter,4042929,,16,16384,128,2,12.442,39.21262550354004,10,38.55637550354004,0.65625,35.0
LISA,Caulobacter,4042929,,16,16384,128,4,25.536,39.21262550354004,10,38.55637550354004,0.65625,35.0
LISA,Caulobacter,4042929,,16,16384,128,8,99.008,39.21262550354004,10,38.55637550354004,0.65625,35.0
LISA,Caulobacter,4042929,,16,16384,128,16,227.759,39.21262550354004,10,38.55637550354004,0.65625,35.0
LISA,Caulobacter,4042929,,16,65536,32,1,2.578,40.35637550354004,10,38.55637550354004,1.8,35.0
LISA,Caulobacter,4042929,,16,65536,32,2,2.7230000000000003,40.35637550354004,10,38.55637550354004,1.8,35.0
LISA,Caulobacter,4042929,,16,65536,32,4,7.087000000000001,40.35637550354004,10,38.55637550354004,1.8,35.0
LISA,Caulobacter,4042929,,16,65536,32,8,19.92,40.35637550354004,10,38.55637550354004,1.8,35.0
LISA,Caulobacter,4042929,,16,65536,32,16,46.755,40.35637550354004,10,38.55637550354004,1.8,35.0
LISA,Caulobacter,4042929,,16,65536,64,1,5.169,40.35637550354004,10,38.55637550354004,1.8,35.0
LISA,Caulobacter,4042929,,16,65536,64,2,5.242,40.35637550354004,10,38.55637550354004,1.8,35.0
LISA,Caulobacter,4042929,,16,65536,64,4,5.227,40.35637550354004,10,38.55637550354004,1.8,35.0
LISA,Caulobacter,4042929,,16,65536,64,8,39.64,40.35637550354004,10,38.55637550354004,1.8,35.0
LISA,Caulobacter,4042929,,16,65536,64,16,94.538,40.35637550354004,10,38.55637550354004,1.8,35.0
LISA,Caulobacter,4042929,,16,65536,96,1,7.733,40.35637550354004,10,38.55637550354004,1.8,35.0
LISA,Caulobacter,4042929,,16,65536,96,2,7.976000000000001,40.35637550354004,10,38.55637550354004,1.8,35.0
LISA,Caulobacter,4042929,,16,65536,96,4,12.183,40.35637550354004,10,38.55637550354004,1.8,35.0
LISA,Caulobacter,4042929,,16,65536,96,8,58.08,40.35637550354004,10,38.55637550354004,1.8,35.0
LISA,Caulobacter,4042929,,16,65536,96,16,138.94,40.35637550354004,10,38.55637550354004,1.8,35.0
LISA,Caulobacter,4042929,,16,65536,128,1,10.298,40.35637550354004,10,38.55637550354004,1.8,35.0
LISA,Caulobacter,4042929,,16,65536,128,2,10.757,40.35637550354004,10,38.55637550354004,1.8,35.0
LISA,Caulobacter,4042929,,16,65536,128,4,20.058,40.35637550354004,10,38.55637550354004,1.8,35.0
LISA,Caulobacter,4042929,,16,65536,128,8,80.141,40.35637550354004,10,38.55637550354004,1.8,35.0
LISA,Caulobacter,4042929,,16,65536,128,16,187.27,40.35637550354004,10,38.55637550354004,1.8,35.0
LISA,Caulobacter,4042929,,16,262144,32,1,2.486,45.35637550354004,10,38.55637550354004,6.8,35.0
LISA,Caulobacter,4042929,,16,262144,32,2,2.382,45.35637550354004,10,38.55637550354004,6.8,35.0
LISA,Caulobacter,4042929,,16,262144,32,4,2.464,45.35637550354004,10,38.55637550354004,6.8,35.0
LISA,Caulobacter,4042929,,16,262144,32,8,19.959,45.35637550354004,10,38.55637550354004,6.8,35.0
LISA,Caulobacter,4042929,,16,262144,32,16,40.57899999999999,45.35637550354004,10,38.55637550354004,6.8,35.0
LISA,Caulobacter,4042929,,16,262144,64,1,4.922000000000001,45.35637550354004,10,38.55637550354004,6.8,35.0
LISA,Caulobacter,4042929,,16,262144,64,2,4.704,45.35637550354004,10,38.55637550354004,6.8,35.0
LISA,Caulobacter,4042929,,16,262144,64,4,4.54,45.35637550354004,10,38.55637550354004,6.8,35.0
LISA,Caulobacter,4042929,,16,262144,64,8,36.103,45.35637550354004,10,38.55637550354004,6.8,35.0
LISA,Caulobacter,4042929,,16,262144,64,16,84.365,45.35637550354004,10,38.55637550354004,6.8,35.0
LISA,Caulobacter,4042929,,16,262144,96,1,7.739,45.35637550354004,10,38.55637550354004,6.8,35.0
LISA,Caulobacter,4042929,,16,262144,96,2,7.351,45.35637550354004,10,38.55637550354004,6.8,35.0
LISA,Caulobacter,4042929,,16,262144,96,4,6.771,45.35637550354004,10,38.55637550354004,6.8,35.0
LISA,Caulobacter,4042929,,16,262144,96,8,51.416,45.35637550354004,10,38.55637550354004,6.8,35.0
LISA,Caulobacter,4042929,,16,262144,96,16,133.322,45.35637550354004,10,38.55637550354004,6.8,35.0
LISA,Caulobacter,4042929,,16,262144,128,1,9.321,45.35637550354004,10,38.55637550354004,6.8,35.0
LISA,Caulobacter,4042929,,16,262144,128,2,9.348,45.35637550354004,10,38.55637550354004,6.8,35.0
LISA,Caulobacter,4042929,,16,262144,128,4,15.555,45.35637550354004,10,38.55637550354004,6.8,35.0
LISA,Caulobacter,4042929,,16,262144,128,8,69.478,45.35637550354004,10,38.55637550354004,6.8,35.0
LISA,Caulobacter,4042929,,16,262144,128,16,178.02,45.35637550354004,10,38.55637550354004,6.8,35.0
LISA,Caulobacter,4042929,,16,1048576,32,1,2.0860000000000003,66.55637550354004,10,38.55637550354004,28.0,35.0
LISA,Caulobacter,4042929,,16,1048576,32,2,1.946,66.55637550354004,10,38.55637550354004,28.0,35.0
LISA,Caulobacter,4042929,,16,1048576,32,4,2.058,66.55637550354004,10,38.55637550354004,28.0,35.0
LISA,Caulobacter,4042929,,16,1048576,32,8,14.399,66.55637550354004,10,38.55637550354004,28.0,35.0
LISA,Caulobacter,4042929,,16,1048576,32,16,36.547,66.55637550354004,10,38.55637550354004,28.0,35.0
LISA,Caulobacter,4042929,,16,1048576,64,1,3.809,66.55637550354004,10,38.55637550354004,28.0,35.0
LISA,Caulobacter,4042929,,16,1048576,64,2,3.857,66.55637550354004,10,38.55637550354004,28.0,35.0
LISA,Caulobacter,4042929,,16,1048576,64,4,4.002999999999999,66.55637550354004,10,38.55637550354004,28.0,35.0
LISA,Caulobacter,4042929,,16,1048576,64,8,29.066000000000003,66.55637550354004,10,38.55637550354004,28.0,35.0
LISA,Caulobacter,4042929,,16,1048576,64,16,75.445,66.55637550354004,10,38.55637550354004,28.0,35.0
LISA,Caulobacter,4042929,,16,1048576,96,1,5.822,66.55637550354004,10,38.55637550354004,28.0,35.0
LISA,Caulobacter,4042929,,16,1048576,96,2,5.8100000000000005,66.55637550354004,10,38.55637550354004,28.0,35.0
LISA,Caulobacter,4042929,,16,1048576,96,4,6.041,66.55637550354004,10,38.55637550354004,28.0,35.0
LISA,Caulobacter,4042929,,16,1048576,96,8,43.817,66.55637550354004,10,38.55637550354004,28.0,35.0
LISA,Caulobacter,4042929,,16,1048576,96,16,102.88,66.55637550354004,10,38.55637550354004,28.0,35.0
LISA,Caulobacter,4042929,,16,1048576,128,1,8.007,66.55637550354004,10,38.55637550354004,28.0,35.0
LISA,Caulobacter,4042929,,16,1048576,128,2,7.786,66.55637550354004,10,38.55637550354004,28.0,35.0
LISA,Caulobacter,4042929,,16,1048576,128,4,9.168,66.55637550354004,10,38.55637550354004,28.0,35.0
LISA,Caulobacter,4042929,,16,1048576,128,8,62.695,66.55637550354004,10,38.55637550354004,28.0,35.0
LISA,Caulobacter,4042929,,16,1048576,128,16,142.83399999999995,66.55637550354004,10,38.55637550354004,28.0,35.0
LISA,Caulobacter,4042929,,16,4194304,32,1,1.907,147.55637550354004,10,38.55637550354004,109.0,35.0
LISA,Caulobacter,4042929,,16,4194304,32,2,1.6800000000000002,147.55637550354004,10,38.55637550354004,109.0,35.0
LISA,Caulobacter,4042929,,16,4194304,32,4,1.757,147.55637550354004,10,38.55637550354004,109.0,35.0
LISA,Caulobacter,4042929,,16,4194304,32,8,13.102,147.55637550354004,10,38.55637550354004,109.0,35.0
LISA,Caulobacter,4042929,,16,4194304,32,16,33.355000000000004,147.55637550354004,10,38.55637550354004,109.0,35.0
LISA,Caulobacter,4042929,,16,4194304,64,1,3.391,147.55637550354004,10,38.55637550354004,109.0,35.0
LISA,Caulobacter,4042929,,16,4194304,64,2,3.368,147.55637550354004,10,38.55637550354004,109.0,35.0
LISA,Caulobacter,4042929,,16,4194304,64,4,3.772,147.55637550354004,10,38.55637550354004,109.0,35.0
LISA,Caulobacter,4042929,,16,4194304,64,8,27.032,147.55637550354004,10,38.55637550354004,109.0,35.0
LISA,Caulobacter,4042929,,16,4194304,64,16,67.846,147.55637550354004,10,38.55637550354004,109.0,35.0
LISA,Caulobacter,4042929,,16,4194304,96,1,5.063,147.55637550354004,10,38.55637550354004,109.0,35.0
LISA,Caulobacter,4042929,,16,4194304,96,2,5.352,147.55637550354004,10,38.55637550354004,109.0,35.0
LISA,Caulobacter,4042929,,16,4194304,96,4,5.535,147.55637550354004,10,38.55637550354004,109.0,35.0
LISA,Caulobacter,4042929,,16,4194304,96,8,40.086,147.55637550354004,10,38.55637550354004,109.0,35.0
LISA,Caulobacter,4042929,,16,4194304,96,16,96.954,147.55637550354004,10,38.55637550354004,109.0,35.0
LISA,Caulobacter,4042929,,16,4194304,128,1,6.984,147.55637550354004,10,38.55637550354004,109.0,35.0
LISA,Caulobacter,4042929,,16,4194304,128,2,6.9350000000000005,147.55637550354004,10,38.55637550354004,109.0,35.0
LISA,Caulobacter,4042929,,16,4194304,128,4,7.014,147.55637550354004,10,38.55637550354004,109.0,35.0
LISA,Caulobacter,4042929,,16,4194304,128,8,52.421,147.55637550354004,10,38.55637550354004,109.0,35.0
LISA,Caulobacter,4042929,,16,4194304,128,16,129.678,147.55637550354004,10,38.55637550354004,109.0,35.0
LISA,Caulobacter,4042929,,16,16777216,32,1,2.028,472.55637550354,10,38.55637550354004,434.0,35.0
LISA,Caulobacter,4042929,,16,16777216,32,2,1.503,472.55637550354,10,38.55637550354004,434.0,35.0
LISA,Caulobacter,4042929,,16,16777216,32,4,1.694,472.55637550354,10,38.55637550354004,434.0,35.0
LISA,Caulobacter,4042929,,16,16777216,32,8,11.946,472.55637550354,10,38.55637550354004,434.0,35.0
LISA,Caulobacter,4042929,,16,16777216,32,16,30.458,472.55637550354,10,38.55637550354004,434.0,35.0
LISA,Caulobacter,4042929,,16,16777216,64,1,2.941,472.55637550354,10,38.55637550354004,434.0,35.0
LISA,Caulobacter,4042929,,16,16777216,64,2,2.83,472.55637550354,10,38.55637550354004,434.0,35.0
LISA,Caulobacter,4042929,,16,16777216,64,4,3.262,472.55637550354,10,38.55637550354004,434.0,35.0
LISA,Caulobacter,4042929,,16,16777216,64,8,23.864,472.55637550354,10,38.55637550354004,434.0,35.0
LISA,Caulobacter,4042929,,16,16777216,64,16,58.74,472.55637550354,10,38.55637550354004,434.0,35.0
LISA,Caulobacter,4042929,,16,16777216,96,1,4.163,472.55637550354,10,38.55637550354004,434.0,35.0
LISA,Caulobacter,4042929,,16,16777216,96,2,4.453,472.55637550354,10,38.55637550354004,434.0,35.0
LISA,Caulobacter,4042929,,16,16777216,96,4,4.592,472.55637550354,10,38.55637550354004,434.0,35.0
LISA,Caulobacter,4042929,,16,16777216,96,8,36.083,472.55637550354,10,38.55637550354004,434.0,35.0
LISA,Caulobacter,4042929,,16,16777216,96,16,88.46,472.55637550354,10,38.55637550354004,434.0,35.0
LISA,Caulobacter,4042929,,16,16777216,128,1,5.796,472.55637550354,10,38.55637550354004,434.0,35.0
LISA,Caulobacter,4042929,,16,16777216,128,2,5.625,472.55637550354,10,38.55637550354004,434.0,35.0
LISA,Caulobacter,4042929,,16,16777216,128,4,6.36,472.55637550354,10,38.55637550354004,434.0,35.0
LISA,Caulobacter,4042929,,16,16777216,128,8,46.356,472.55637550354,10,38.55637550354004,434.0,35.0
LISA,Caulobacter,4042929,,16,16777216,128,16,117.282,472.55637550354,10,38.55637550354004,434.0,35.0
LISA,Caulobacter,4042929,,16,67108864,32,1,1.82,1779.35637550354,10,38.55637550354004,1740.8,35.0
LISA,Caulobacter,4042929,,16,67108864,32,2,1.474,1779.35637550354,10,38.55637550354004,1740.8,35.0
LISA,Caulobacter,4042929,,16,67108864,32,4,1.727,1779.35637550354,10,38.55637550354004,1740.8,35.0
LISA,Caulobacter,4042929,,16,67108864,32,8,11.452,1779.35637550354,10,38.55637550354004,1740.8,35.0
LISA,Caulobacter,4042929,,16,67108864,32,16,27.931,1779.35637550354,10,38.55637550354004,1740.8,35.0
LISA,Caulobacter,4042929,,16,67108864,64,1,2.793,1779.35637550354,10,38.55637550354004,1740.8,35.0
LISA,Caulobacter,4042929,,16,67108864,64,2,2.976,1779.35637550354,10,38.55637550354004,1740.8,35.0
LISA,Caulobacter,4042929,,16,67108864,64,4,3.188,1779.35637550354,10,38.55637550354004,1740.8,35.0
LISA,Caulobacter,4042929,,16,67108864,64,8,21.546,1779.35637550354,10,38.55637550354004,1740.8,35.0
LISA,Caulobacter,4042929,,16,67108864,64,16,59.017,1779.35637550354,10,38.55637550354004,1740.8,35.0
LISA,Caulobacter,4042929,,16,67108864,96,1,4.193,1779.35637550354,10,38.55637550354004,1740.8,35.0
LISA,Caulobacter,4042929,,16,67108864,96,2,4.303000000000001,1779.35637550354,10,38.55637550354004,1740.8,35.0
LISA,Caulobacter,4042929,,16,67108864,96,4,4.534,1779.35637550354,10,38.55637550354004,1740.8,35.0
LISA,Caulobacter,4042929,,16,67108864,96,8,33.135,1779.35637550354,10,38.55637550354004,1740.8,35.0
LISA,Caulobacter,4042929,,16,67108864,96,16,80.36600000000001,1779.35637550354,10,38.55637550354004,1740.8,35.0
LISA,Caulobacter,4042929,,16,67108864,128,1,5.420999999999999,1779.35637550354,10,38.55637550354004,1740.8,35.0
LISA,Caulobacter,4042929,,16,67108864,128,2,6.0200000000000005,1779.35637550354,10,38.55637550354004,1740.8,35.0
LISA,Caulobacter,4042929,,16,67108864,128,4,6.061999999999999,1779.35637550354,10,38.55637550354004,1740.8,35.0
LISA,Caulobacter,4042929,,16,67108864,128,8,44.57,1779.35637550354,10,38.55637550354004,1740.8,35.0
LISA,Caulobacter,4042929,,16,67108864,128,16,106.819,1779.35637550354,10,38.55637550354004,1740.8,35.0
LISA,Ecoli,4639675,,4,256,32,1,15.931,44.29426383972168,10,44.24738883972168,0.046875,41.0
LISA,Ecoli,4639675,,4,256,32,2,15.884,44.29426383972168,10,44.24738883972168,0.046875,41.0
LISA,Ecoli,4639675,,4,256,32,4,45.62,44.29426383972168,10,44.24738883972168,0.046875,41.0
LISA,Ecoli,4639675,,4,256,32,8,129.58800000000002,44.29426383972168,10,44.24738883972168,0.046875,41.0
LISA,Ecoli,4639675,,4,256,32,16,319.629,44.29426383972168,10,44.24738883972168,0.046875,41.0
LISA,Ecoli,4639675,,4,256,64,1,33.267,44.29426383972168,10,44.24738883972168,0.046875,41.0
LISA,Ecoli,4639675,,4,256,64,2,34.15,44.29426383972168,10,44.24738883972168,0.046875,41.0
LISA,Ecoli,4639675,,4,256,64,4,104.643,44.29426383972168,10,44.24738883972168,0.046875,41.0
LISA,Ecoli,4639675,,4,256,64,8,264.213,44.29426383972168,10,44.24738883972168,0.046875,41.0
LISA,Ecoli,4639675,,4,256,64,16,635.518,44.29426383972168,10,44.24738883972168,0.046875,41.0
LISA,Ecoli,4639675,,4,256,96,1,46.994,44.29426383972168,10,44.24738883972168,0.046875,41.0
LISA,Ecoli,4639675,,4,256,96,2,65.61,44.29426383972168,10,44.24738883972168,0.046875,41.0
LISA,Ecoli,4639675,,4,256,96,4,169.241,44.29426383972168,10,44.24738883972168,0.046875,41.0
LISA,Ecoli,4639675,,4,256,96,8,392.539,44.29426383972168,10,44.24738883972168,0.046875,41.0
LISA,Ecoli,4639675,,4,256,96,16,923.528,44.29426383972168,10,44.24738883972168,0.046875,41.0
LISA,Ecoli,4639675,,4,256,128,1,63.24100000000001,44.29426383972168,10,44.24738883972168,0.046875,41.0
LISA,Ecoli,4639675,,4,256,128,2,99.411,44.29426383972168,10,44.24738883972168,0.046875,41.0
LISA,Ecoli,4639675,,4,256,128,4,241.691,44.29426383972168,10,44.24738883972168,0.046875,41.0
LISA,Ecoli,4639675,,4,256,128,8,522.967,44.29426383972168,10,44.24738883972168,0.046875,41.0
LISA,Ecoli,4639675,,4,256,128,16,1288.263,44.29426383972168,10,44.24738883972168,0.046875,41.0
LISA,Ecoli,4639675,,4,1024,32,1,13.99,44.36457633972168,10,44.24738883972168,0.1171875,41.0
LISA,Ecoli,4639675,,4,1024,32,2,14.005,44.36457633972168,10,44.24738883972168,0.1171875,41.0
LISA,Ecoli,4639675,,4,1024,32,4,37.074000000000005,44.36457633972168,10,44.24738883972168,0.1171875,41.0
LISA,Ecoli,4639675,,4,1024,32,8,107.237,44.36457633972168,10,44.24738883972168,0.1171875,41.0
LISA,Ecoli,4639675,,4,1024,32,16,270.37699999999995,44.36457633972168,10,44.24738883972168,0.1171875,41.0
LISA,Ecoli,4639675,,4,1024,64,1,26.804,44.36457633972168,10,44.24738883972168,0.1171875,41.0
LISA,Ecoli,4639675,,4,1024,64,2,27.843,44.36457633972168,10,44.24738883972168,0.1171875,41.0
LISA,Ecoli,4639675,,4,1024,64,4,91.979,44.36457633972168,10,44.24738883972168,0.1171875,41.0
LISA,Ecoli,4639675,,4,1024,64,8,211.1,44.36457633972168,10,44.24738883972168,0.1171875,41.0
LISA,Ecoli,4639675,,4,1024,64,16,549.408,44.36457633972168,10,44.24738883972168,0.1171875,41.0
LISA,Ecoli,4639675,,4,1024,96,1,40.317,44.36457633972168,10,44.24738883972168,0.1171875,41.0
LISA,Ecoli,4639675,,4,1024,96,2,54.344,44.36457633972168,10,44.24738883972168,0.1171875,41.0
LISA,Ecoli,4639675,,4,1024,96,4,145.574,44.36457633972168,10,44.24738883972168,0.1171875,41.0
LISA,Ecoli,4639675,,4,1024,96,8,315.538,44.36457633972168,10,44.24738883972168,0.1171875,41.0
LISA,Ecoli,4639675,,4,1024,96,16,806.1700000000001,44.36457633972168,10,44.24738883972168,0.1171875,41.0
LISA,Ecoli,4639675,,4,1024,128,1,55.139,44.36457633972168,10,44.24738883972168,0.1171875,41.0
LISA,Ecoli,4639675,,4,1024,128,2,78.457,44.36457633972168,10,44.24738883972168,0.1171875,41.0
LISA,Ecoli,4639675,,4,1024,128,4,203.595,44.36457633972168,10,44.24738883972168,0.1171875,41.0
LISA,Ecoli,4639675,,4,1024,128,8,422.73,44.36457633972168,10,44.24738883972168,0.1171875,41.0
LISA,Ecoli,4639675,,4,1024,128,16,1083.687,44.36457633972168,10,44.24738883972168,0.1171875,41.0
LISA,Ecoli,4639675,,4,4096,32,1,12.066,44.57551383972168,10,44.24738883972168,0.328125,41.0
LISA,Ecoli,4639675,,4,4096,32,2,12.112,44.57551383972168,10,44.24738883972168,0.328125,41.0
LISA,Ecoli,4639675,,4,4096,32,4,30.056,44.57551383972168,10,44.24738883972168,0.328125,41.0
LISA,Ecoli,4639675,,4,4096,32,8,90.601,44.57551383972168,10,44.24738883972168,0.328125,41.0
LISA,Ecoli,4639675,,4,4096,32,16,221.385,44.57551383972168,10,44.24738883972168,0.328125,41.0
LISA,Ecoli,4639675,,4,4096,64,1,23.273,44.57551383972168,10,44.24738883972168,0.328125,41.0
LISA,Ecoli,4639675,,4,4096,64,2,23.386,44.57551383972168,10,44.24738883972168,0.328125,41.0
LISA,Ecoli,4639675,,4,4096,64,4,71.20700000000001,44.57551383972168,10,44.24738883972168,0.328125,41.0
LISA,Ecoli,4639675,,4,4096,64,8,173.96800000000002,44.57551383972168,10,44.24738883972168,0.328125,41.0
LISA,Ecoli,4639675,,4,4096,64,16,433.973,44.57551383972168,10,44.24738883972168,0.328125,41.0
LISA,Ecoli,4639675,,4,4096,96,1,34.871,44.57551383972168,10,44.24738883972168,0.328125,41.0
LISA,Ecoli,4639675,,4,4096,96,2,39.622,44.57551383972168,10,44.24738883972168,0.328125,41.0
LISA,Ecoli,4639675,,4,4096,96,4,115.655,44.57551383972168,10,44.24738883972168,0.328125,41.0
LISA,Ecoli,4639675,,4,4096,96,8,258.78000000000003,44.57551383972168,10,44.24738883972168,0.328125,41.0
LISA,Ecoli,4639675,,4,4096,96,16,643.813,44.57551383972168,10,44.24738883972168,0.328125,41.0
LISA,Ecoli,4639675,,4,4096,128,1,45.833,44.57551383972168,10,44.24738883972168,0.328125,41.0
LISA,Ecoli,4639675,,4,4096,128,2,63.98,44.57551383972168,10,44.24738883972168,0.328125,41.0
LISA,Ecoli,4639675,,4,4096,128,4,158.911,44.57551383972168,10,44.24738883972168,0.328125,41.0
LISA,Ecoli,4639675,,4,4096,128,8,363.477,44.57551383972168,10,44.24738883972168,0.328125,41.0
LISA,Ecoli,4639675,,4,4096,128,16,869.719,44.57551383972168,10,44.24738883972168,0.328125,41.0
LISA,Ecoli,4639675,,4,16384,32,1,10.062,44.90363883972168,10,44.24738883972168,0.65625,41.0
LISA,Ecoli,4639675,,4,16384,32,2,9.851,44.90363883972168,10,44.24738883972168,0.65625,41.0
LISA,Ecoli,4639675,,4,16384,32,4,17.948,44.90363883972168,10,44.24738883972168,0.65625,41.0
LISA,Ecoli,4639675,,4,16384,32,8,76.95,44.90363883972168,10,44.24738883972168,0.65625,41.0
LISA,Ecoli,4639675,,4,16384,32,16,180.428,44.90363883972168,10,44.24738883972168,0.65625,41.0
LISA,Ecoli,4639675,,4,16384,64,1,19.251,44.90363883972168,10,44.24738883972168,0.65625,41.0
LISA,Ecoli,4639675,,4,16384,64,2,19.321,44.90363883972168,10,44.24738883972168,0.65625,41.0
LISA,Ecoli,4639675,,4,16384,64,4,54.273,44.90363883972168,10,44.24738883972168,0.65625,41.0
LISA,Ecoli,4639675,,4,16384,64,8,138.33100000000002,44.90363883972168,10,44.24738883972168,0.65625,41.0
LISA,Ecoli,4639675,,4,16384,64,16,316.668,44.90363883972168,10,44.24738883972168,0.65625,41.0
LISA,Ecoli,4639675,,4,16384,96,1,28.686,44.90363883972168,10,44.24738883972168,0.65625,41.0
LISA,Ecoli,4639675,,4,16384,96,2,30.985,44.90363883972168,10,44.24738883972168,0.65625,41.0
LISA,Ecoli,4639675,,4,16384,96,4,87.035,44.90363883972168,10,44.24738883972168,0.65625,41.0
LISA,Ecoli,4639675,,4,16384,96,8,209.257,44.90363883972168,10,44.24738883972168,0.65625,41.0
LISA,Ecoli,4639675,,4,16384,96,16,525.74,44.90363883972168,10,44.24738883972168,0.65625,41.0
LISA,Ecoli,4639675,,4,16384,128,1,38.549,44.90363883972168,10,44.24738883972168,0.65625,41.0
LISA,Ecoli,4639675,,4,16384,128,2,48.516,44.90363883972168,10,44.24738883972168,0.65625,41.0
LISA,Ecoli,4639675,,4,16384,128,4,126.10099999999998,44.90363883972168,10,44.24738883972168,0.65625,41.0
LISA,Ecoli,4639675,,4,16384,128,8,293.636,44.90363883972168,10,44.24738883972168,0.65625,41.0
LISA,Ecoli,4639675,,4,16384,128,16,705.813,44.90363883972168,10,44.24738883972168,0.65625,41.0
LISA,Ecoli,4639675,,4,65536,32,1,8.24,46.04738883972168,10,44.24738883972168,1.8,41.0
LISA,Ecoli,4639675,,4,65536,32,2,7.786,46.04738883972168,10,44.24738883972168,1.8,41.0
LISA,Ecoli,4639675,,4,65536,32,4,11.547,46.04738883972168,10,44.24738883972168,1.8,41.0
LISA,Ecoli,4639675,,4,65536,32,8,58.377,46.04738883972168,10,44.24738883972168,1.8,41.0
LISA,Ecoli,4639675,,4,65536,32,16,150.727,46.04738883972168,10,44.24738883972168,1.8,41.0
LISA,Ecoli,4639675,,4,65536,64,1,15.302,46.04738883972168,10,44.24738883972168,1.8,41.0
LISA,Ecoli,4639675,,4,65536,64,2,15.006,46.04738883972168,10,44.24738883972168,1.8,41.0
LISA,Ecoli,4639675,,4,65536,64,4,37.863,46.04738883972168,10,44.24738883972168,1.8,41.0
LISA,Ecoli,4639675,,4,65536,64,8,111.502,46.04738883972168,10,44.24738883972168,1.8,41.0
LISA,Ecoli,4639675,,4,65536,64,16,291.826,46.04738883972168,10,44.24738883972168,1.8,41.0
LISA,Ecoli,4639675,,4,65536,96,1,23.211,46.04738883972168,10,44.24738883972168,1.8,41.0
LISA,Ecoli,4639675,,4,65536,96,2,22.368,46.04738883972168,10,44.24738883972168,1.8,41.0
LISA,Ecoli,4639675,,4,65536,96,4,68.095,46.04738883972168,10,44.24738883972168,1.8,41.0
LISA,Ecoli,4639675,,4,65536,96,8,168.139,46.04738883972168,10,44.24738883972168,1.8,41.0
LISA,Ecoli,4639675,,4,65536,96,16,435.107,46.04738883972168,10,44.24738883972168,1.8,41.0
LISA,Ecoli,4639675,,4,65536,128,1,31.226,46.04738883972168,10,44.24738883972168,1.8,41.0
LISA,Ecoli,4639675,,4,65536,128,2,31.183,46.04738883972168,10,44.24738883972168,1.8,41.0
LISA,Ecoli,4639675,,4,65536,128,4,95.715,46.04738883972168,10,44.24738883972168,1.8,41.0
